id,Nobody Cancels (%),Flip a Coin (%),Stepwise Regression (%),Random Forest (%)
A08634,0,50,23.94,41.94
A08635,0,50,10.55,37.05
A08636,0,50,23.86,37.2
A08637,0,50,10.55,37.05
A08638,0,50,10.59,37.2
A08640,0,50,23.86,41.94
A08641,0,50,23.86,41.79
A08643,0,50,23.94,37.2
A08644,0,50,10.55,38.89
A08645,0,50,10.55,38.74
A08646,0,50,75.8,46.400000000000006
A08647,0,50,10.55,38.89
A08648,0,50,10.55,37.2
A08649,0,50,23.94,38.74
A08650,0,50,10.59,38.89
A08651,0,50,18.38,38.89
A08653,0,50,10.59,37.05
A08654,0,50,75.8,46.400000000000006
A08655,0,50,10.55,38.74
A08658,0,50,10.59,37.05
A08659,0,50,10.55,37.2
A08662,0,50,10.59,38.89
A08664,0,50,10.59,38.89
A08665,0,50,75.72,48.25
A08666,0,50,10.59,38.74
A08667,0,50,75.8,48.089999999999996
A08668,0,50,75.8,48.089999999999996
A08670,0,50,23.94,37.2
A08673,0,50,11.62,38.74
A08674,0,50,10.59,37.2
A08675,0,50,6.79,38.89
A08676,0,50,23.94,38.89
A08679,0,50,23.94,37.05
A08680,0,50,75.8,48.089999999999996
A08681,0,50,10.59,38.74
A08682,0,50,10.59,38.89
A08683,0,50,10.59,37.2
A08684,0,50,10.59,37.05
A08686,0,50,75.8,46.550000000000004
A08687,0,50,75.8,51.29
A08688,0,50,75.8,46.400000000000006
A08690,0,50,75.8,46.400000000000006
A08691,0,50,75.8,46.400000000000006
A08692,0,50,10.59,37.05
A08694,0,50,10.59,38.89
A08695,0,50,10.59,38.89
A08696,0,50,75.8,48.089999999999996
A08698,0,50,10.59,37.05
A08700,0,50,10.59,41.79
A08701,0,50,18.45,37.2
A08702,0,50,10.59,41.94
A08703,0,50,10.59,38.74
A08704,0,50,10.59,37.05
A08706,0,50,25.28,37.05
A08707,0,50,23.94,37.05
A08708,0,50,18.45,37.2
A08709,0,50,23.94,37.2
A08710,0,50,21.74,37.2
A08711,0,50,10.59,41.79
A08712,0,50,10.59,38.74
A08713,0,50,23.94,38.89
A08714,0,50,21.74,38.89
A08715,0,50,75.8,48.25
A08716,0,50,26.05,38.74
A08718,0,50,10.59,37.05
A08719,0,50,10.59,37.2
A08720,0,50,75.8,46.550000000000004
A08722,0,50,23.15,37.2
A08723,0,50,23.94,38.89
A08725,0,50,10.59,38.74
A08726,0,50,11.3,38.89
A08727,0,50,10.59,38.89
A08728,0,50,10.59,38.89
A08729,0,50,10.59,38.89
A08730,0,50,23.94,37.2
A08731,0,50,23.94,37.2
A08732,0,50,23.94,37.2
A08733,0,50,23.94,37.2
A08734,0,50,75.8,46.550000000000004
A08735,0,50,10.59,37.2
A08737,0,50,18.45,38.89
A08739,0,50,10.59,38.89
A08743,0,50,10.59,38.74
A08744,0,50,18.45,37.2
A08745,0,50,86.28,44.66
A08746,0,50,10.59,38.74
A08748,0,50,23.94,38.89
A08749,0,50,23.94,37.2
A08752,0,50,23.94,37.2
A08753,0,50,10.59,37.05
A08755,0,50,10.59,38.89
A08757,0,50,10.59,40.25
A08758,0,50,75.8,48.089999999999996
A08759,0,50,10.59,38.89
A08760,0,50,10.59,38.89
A08761,0,50,11.94,37.2
A08762,0,50,6.79,38.89
A08763,0,50,10.59,38.89
A08764,0,50,18.45,38.89
A08765,0,50,15.13,37.05
A08766,0,50,10.59,38.89
A08767,0,50,10.59,38.74
A08768,0,50,10.59,38.89
A08769,0,50,10.59,38.74
A08770,0,50,23.94,37.2
A08771,0,50,10.59,38.74
A08772,0,50,10.59,38.89
A08774,0,50,23.94,37.05
A08775,0,50,75.8,46.550000000000004
A08776,0,50,10.59,37.2
A08778,0,50,6.79,41.94
A08779,0,50,10.59,38.74
A08780,0,50,10.59,38.74
A08782,0,50,75.8,48.25
A08784,0,50,23.94,38.89
A08785,0,50,10.59,38.89
A08786,0,50,10.59,37.05
A08787,0,50,23.94,37.05
A08789,0,50,22.6,38.89
A08790,0,50,75.8,46.400000000000006
A08791,0,50,75.8,46.550000000000004
A08794,0,50,86.28,44.66
A08796,0,50,75.8,46.400000000000006
A08798,0,50,10.59,41.79
A08799,0,50,23.94,37.2
A08800,0,50,75.8,48.25
A08801,0,50,23.94,37.2
A08802,0,50,23.94,37.05
A08804,0,50,75.8,48.089999999999996
A08806,0,50,75.8,48.25
A08807,0,50,26.49,38.89
A08808,0,50,23.94,37.2
A08809,0,50,10.59,38.74
A08810,0,50,21.74,38.74
A08811,0,50,10.59,38.89
A08812,0,50,21.74,37.05
A08813,0,50,75.8,48.25
A08814,0,50,75.8,48.25
A08815,0,50,10.59,38.89
A08816,0,50,10.59,41.94
A08817,0,50,7.439999999999999,37.2
A08818,0,50,75.8,48.25
A08819,0,50,21.74,37.2
A08820,0,50,75.8,48.25
A08821,0,50,75.8,48.089999999999996
A08822,0,50,23.94,38.74
A08823,0,50,21.74,40.089999999999996
A08824,0,50,18.45,37.2
A08825,0,50,86.28,46.2
A08826,0,50,23.94,37.2
A08827,0,50,78.19,48.25
A08828,0,50,77.64999999999999,48.089999999999996
A08829,0,50,76.62,46.400000000000006
A08830,0,50,75.8,46.550000000000004
A08831,0,50,75.8,48.25
A08833,0,50,21.74,37.05
A08834,0,50,19.56,38.89
A08835,0,50,11.03,37.05
A08836,0,50,11.12,37.05
A08837,0,50,7.08,37.2
A08839,0,50,25.19,37.2
A08840,0,50,24.94,38.74
A08842,0,50,11.03,38.74
A08843,0,50,23.8,37.2
A08844,0,50,11.12,38.89
A08845,0,50,11.12,38.89
A08848,0,50,77.10000000000001,46.400000000000006
A08849,0,50,11.25,38.74
A08850,0,50,11.25,38.74
A08851,0,50,19.49,38.74
A08852,0,50,11.25,41.94
A08855,0,50,11.12,38.74
A08856,0,50,11.12,37.05
A08858,0,50,11.25,38.89
A08859,0,50,11.12,37.2
A08861,0,50,11.34,38.89
A08863,0,50,19.28,38.89
A08864,0,50,11.94,37.05
A08865,0,50,11.12,38.89
A08866,0,50,11.3,38.74
A08867,0,50,26.49,37.05
A08868,0,50,11.12,38.89
A08869,0,50,26.49,37.05
A08870,0,50,11.25,38.89
A08871,0,50,11.25,38.74
A08872,0,50,25.19,37.2
A08874,0,50,11.25,37.2
A08875,0,50,11.25,37.2
A08876,0,50,11.25,38.89
A08877,0,50,77.02,48.25
A08878,0,50,11.57,41.94
A08879,0,50,11.57,38.74
A08881,0,50,11.71,38.74
A08882,0,50,11.3,41.94
A08883,0,50,11.3,41.94
A08884,0,50,11.3,38.74
A08885,0,50,11.3,37.2
A08886,0,50,11.57,38.74
A08887,0,50,77.18,46.400000000000006
A08889,0,50,12.33,38.89
A08890,0,50,7.439999999999999,38.89
A08891,0,50,11.34,37.05
A08892,0,50,11.39,38.74
A08893,0,50,77.81,46.550000000000004
A08894,0,50,11.9,38.74
A08895,0,50,11.39,38.89
A08896,0,50,26.14,38.74
A08897,0,50,11.57,38.74
A08898,0,50,11.57,38.74
A08899,0,50,11.71,38.74
A08900,0,50,20.28,38.74
A08901,0,50,11.71,38.89
A08902,0,50,11.57,37.05
A08903,0,50,11.62,37.2
A08904,0,50,26.05,37.2
A08905,0,50,11.62,38.89
A08906,0,50,13.13,38.74
A08907,0,50,11.71,38.74
A08908,0,50,20.06,38.89
A08909,0,50,11.62,38.89
A08910,0,50,87.75,46.2
A08911,0,50,11.71,37.05
A08915,0,50,28.28,38.89
A08916,0,50,11.76,37.2
A08917,0,50,11.71,37.05
A08918,0,50,11.71,37.2
A08919,0,50,26.49,37.05
A08921,0,50,11.76,38.89
A08923,0,50,78.19,48.25
A08924,0,50,78.19,48.25
A08925,0,50,7.689999999999999,37.05
A08926,0,50,11.9,38.89
A08928,0,50,11.9,38.89
A08929,0,50,11.9,38.89
A08930,0,50,11.9,37.2
A08931,0,50,11.9,41.79
A08932,0,50,11.9,38.89
A08934,0,50,11.94,38.89
A08936,0,50,26.49,38.89
A08937,0,50,20.57,38.89
A08938,0,50,11.94,37.05
A08939,0,50,11.94,38.89
A08940,0,50,7.689999999999999,37.2
A08941,0,50,26.49,38.89
A08942,0,50,11.94,38.74
A08944,0,50,80.2,46.400000000000006
A08945,0,50,11.94,38.74
A08946,0,50,26.49,37.2
A08947,0,50,7.689999999999999,38.89
A08948,0,50,7.689999999999999,38.89
A08949,0,50,26.49,38.74
A08950,0,50,11.94,37.2
A08951,0,50,12.43,37.2
A08952,0,50,7.920000000000001,38.89
A08953,0,50,12.28,37.2
A08954,0,50,13.39,38.89
A08955,0,50,12.38,38.74
A08956,0,50,12.33,38.74
A08957,0,50,12.38,38.89
A08958,0,50,12.33,38.74
A08959,0,50,12.72,37.05
A08960,0,50,12.38,37.05
A08963,0,50,12.57,38.74
A08964,0,50,12.57,38.89
A08965,0,50,12.57,38.74
A08966,0,50,12.43,38.89
A08967,0,50,27.83,38.89
A08968,0,50,12.43,38.74
A08969,0,50,12.57,37.05
A08970,0,50,12.62,38.74
A08972,0,50,12.62,38.89
A08973,0,50,13.44,38.89
A08974,0,50,12.62,38.89
A08975,0,50,12.62,38.74
A08977,0,50,89.03999999999999,44.66
A08978,0,50,79.25,46.550000000000004
A08979,0,50,12.67,37.05
A08980,0,50,12.77,40.25
A08982,0,50,13.28,37.05
A08983,0,50,12.67,38.89
A08984,0,50,12.67,38.89
A08985,0,50,12.67,38.89
A08986,0,50,13.28,38.74
A08988,0,50,27.92,38.89
A08989,0,50,12.77,38.74
A08990,0,50,27.92,38.89
A08993,0,50,12.72,37.2
A08994,0,50,12.77,38.89
A08997,0,50,12.77,38.74
A08998,0,50,13.44,40.089999999999996
A08999,0,50,28.01,37.2
A09000,0,50,12.93,38.89
A09001,0,50,28.37,38.89
A09002,0,50,13.03,38.74
A09003,0,50,29.3,38.89
A09004,0,50,13.28,37.2
A09005,0,50,13.13,37.2
A09006,0,50,28.37,37.2
A09007,0,50,79.77,46.550000000000004
A09008,0,50,13.08,38.74
A09009,0,50,8.75,41.94
A09010,0,50,29.3,38.89
A09012,0,50,13.28,38.74
A09013,0,50,26.16,38.74
A09015,0,50,28.56,38.89
A09017,0,50,80.27,46.550000000000004
A09019,0,50,28.65,37.2
A09020,0,50,29.3,37.05
A09021,0,50,13.13,38.89
A09022,0,50,13.13,38.89
A09023,0,50,13.13,38.89
A09025,0,50,26.43,40.25
A09026,0,50,13.28,37.2
A09027,0,50,80.2,51.29
A09028,0,50,29.3,37.05
A09029,0,50,13.39,37.05
A09030,0,50,13.28,38.89
A09033,0,50,8.64,38.89
A09036,0,50,80.27,48.25
A09037,0,50,28.93,38.89
A09038,0,50,29.3,38.74
A09039,0,50,80.41,48.25
A09040,0,50,13.39,37.05
A09041,0,50,80.47999999999999,49.6
A09042,0,50,13.39,38.89
A09043,0,50,29.110000000000003,38.89
A09045,0,50,80.41,49.6
A09046,0,50,29.110000000000003,37.05
A09047,0,50,18.87,37.05
A09048,0,50,13.39,38.89
A09049,0,50,13.489999999999998,38.89
A09050,0,50,13.39,38.89
A09051,0,50,29.3,38.89
A09052,0,50,13.39,38.74
A09053,0,50,29.2,37.05
A09054,0,50,29.2,37.05
A09055,0,50,13.44,37.2
A09056,0,50,29.2,38.74
A09057,0,50,29.2,37.05
A09062,0,50,80.47999999999999,48.089999999999996
A09064,0,50,26.78,37.2
A09065,0,50,80.47999999999999,49.6
A09066,0,50,13.489999999999998,38.89
A09067,0,50,13.489999999999998,37.05
A09068,0,50,29.3,37.2
A09071,0,50,29.3,37.05
A09072,0,50,9.5,41.94
A09073,0,50,13.489999999999998,37.2
A09075,0,50,29.3,37.05
A09077,0,50,31.98,37.05
A09078,0,50,80.47999999999999,48.25
A09079,0,50,29.3,38.89
A09080,0,50,13.489999999999998,37.05
A09081,0,50,13.489999999999998,37.05
A09083,0,50,23.92,38.89
A09085,0,50,84.45,51.29
A09086,0,50,13.76,41.79
A09087,0,50,13.76,38.74
A09088,0,50,81.93,48.25
A09089,0,50,29.86,37.2
A09090,0,50,9.23,38.89
A09091,0,50,29.96,38.89
A09092,0,50,13.87,38.89
A09093,0,50,13.87,41.79
A09094,0,50,82.19,48.25
A09096,0,50,14.41,37.05
A09097,0,50,14.03,37.2
A09098,0,50,31.98,38.74
A09099,0,50,31.98,38.74
A09101,0,50,14.14,37.2
A09102,0,50,30.43,38.89
A09103,0,50,31.69,37.05
A09104,0,50,14.08,41.79
A09107,0,50,14.14,37.05
A09108,0,50,14.14,37.05
A09109,0,50,9.65,38.89
A09110,0,50,23.92,37.2
A09111,0,50,14.14,38.74
A09112,0,50,9.23,40.25
A09113,0,50,9.23,40.089999999999996
A09114,0,50,14.19,38.74
A09115,0,50,9.5,38.74
A09116,0,50,24.01,38.89
A09117,0,50,82.39,46.400000000000006
A09119,0,50,14.249999999999998,38.74
A09120,0,50,14.249999999999998,38.89
A09122,0,50,31.98,38.74
A09123,0,50,14.41,38.89
A09124,0,50,14.41,37.05
A09126,0,50,31.01,40.25
A09129,0,50,28.58,38.89
A09130,0,50,25.01,40.25
A09132,0,50,15.04,38.74
A09133,0,50,29.33,37.05
A09134,0,50,9.42,37.2
A09135,0,50,31.98,37.2
A09136,0,50,9.46,38.74
A09139,0,50,81.78999999999999,48.25
A09140,0,50,81.86,48.25
A09141,0,50,14.64,41.79
A09142,0,50,31.1,38.89
A09144,0,50,9.81,38.74
A09145,0,50,9.5,38.89
A09146,0,50,9.5,41.94
A09148,0,50,9.81,38.74
A09149,0,50,15.04,37.05
A09150,0,50,14.64,38.74
A09152,0,50,9.65,37.2
A09153,0,50,14.81,38.74
A09154,0,50,9.53,38.89
A09155,0,50,14.64,38.74
A09156,0,50,14.64,38.74
A09157,0,50,9.65,38.89
A09158,0,50,9.65,38.89
A09159,0,50,14.81,37.2
A09160,0,50,14.81,37.2
A09161,0,50,14.81,38.89
A09162,0,50,82.13000000000001,46.550000000000004
A09163,0,50,31.69,38.89
A09164,0,50,9.65,37.2
A09166,0,50,9.65,38.74
A09168,0,50,9.81,38.74
A09170,0,50,14.98,37.05
A09172,0,50,14.86,40.089999999999996
A09173,0,50,9.69,38.89
A09174,0,50,14.86,37.2
A09176,0,50,9.73,37.05
A09177,0,50,82.19,48.25
A09178,0,50,14.86,38.74
A09179,0,50,29.05,38.89
A09180,0,50,90.34,47.71
A09181,0,50,15.04,37.2
A09182,0,50,31.98,38.74
A09186,0,50,31.98,38.74
A09187,0,50,9.77,38.74
A09188,0,50,31.98,38.74
A09189,0,50,82.32000000000001,48.25
A09190,0,50,82.32000000000001,48.25
A09192,0,50,25.26,38.89
A09193,0,50,14.98,38.74
A09194,0,50,9.77,38.74
A09196,0,50,31.98,38.89
A09197,0,50,15.04,38.89
A09198,0,50,82.39,48.25
A09199,0,50,82.39,48.089999999999996
A09201,0,50,31.98,38.89
A09202,0,50,31.98,37.2
A09203,0,50,9.81,37.05
A09204,0,50,23.21,37.2
A09205,0,50,15.04,38.89
A09206,0,50,15.04,38.89
A09207,0,50,82.39,46.550000000000004
A09208,0,50,9.81,38.74
A09210,0,50,15.04,37.2
A09212,0,50,15.04,41.79
A09213,0,50,29.33,38.74
A09214,0,50,25.26,37.05
A09215,0,50,25.26,37.05
A09216,0,50,15.62,38.74
A09219,0,50,10.34,37.05
A09220,0,50,15.04,37.05
A09221,0,50,9.81,41.79
A09222,0,50,15.04,40.25
A09223,0,50,82.39,46.550000000000004
A09224,0,50,82.39,49.45
A09225,0,50,16.23,38.89
A09227,0,50,29.33,38.74
A09228,0,50,9.81,38.89
A09229,0,50,15.04,37.2
A09230,0,50,9.81,37.2
A09232,0,50,29.33,38.74
A09233,0,50,15.04,37.05
A09234,0,50,31.98,38.89
A09235,0,50,15.04,41.79
A09236,0,50,15.04,37.05
A09237,0,50,16.66,37.2
A09238,0,50,9.81,38.74
A09239,0,50,15.04,38.74
A09240,0,50,9.81,37.2
A09241,0,50,9.81,38.89
A09242,0,50,9.81,38.89
A09243,0,50,15.04,38.74
A09245,0,50,15.740000000000002,38.74
A09246,0,50,32.97,38.89
A09247,0,50,30.270000000000003,37.2
A09248,0,50,15.62,38.74
A09249,0,50,15.62,38.89
A09250,0,50,10.59,38.74
A09252,0,50,10.34,37.05
A09253,0,50,15.62,37.2
A09255,0,50,10.22,41.94
A09256,0,50,17.04,40.089999999999996
A09257,0,50,84.33,46.550000000000004
A09261,0,50,10.68,38.89
A09262,0,50,34.38,38.89
A09263,0,50,10.51,37.2
A09264,0,50,15.8,38.89
A09265,0,50,10.3,38.74
A09267,0,50,26.3,38.89
A09268,0,50,10.3,38.74
A09269,0,50,11.16,41.79
A09270,0,50,15.740000000000002,38.89
A09272,0,50,33.97,37.05
A09273,0,50,10.38,37.05
A09274,0,50,84.45,48.25
A09276,0,50,84.33,46.400000000000006
A09277,0,50,15.8,38.74
A09278,0,50,35.09,38.89
A09279,0,50,33.37,38.89
A09280,0,50,26.82,38.89
A09281,0,50,15.86,38.89
A09282,0,50,10.98,38.89
A09283,0,50,15.86,37.05
A09284,0,50,16.04,38.89
A09286,0,50,27.0,38.74
A09288,0,50,10.51,38.74
A09289,0,50,33.27,38.89
A09290,0,50,15.86,38.89
A09291,0,50,10.51,38.74
A09292,0,50,26.74,37.2
A09294,0,50,10.9,38.74
A09295,0,50,10.51,38.74
A09296,0,50,17.04,37.2
A09297,0,50,16.91,37.2
A09298,0,50,16.16,37.05
A09299,0,50,16.04,37.2
A09302,0,50,16.1,37.2
A09303,0,50,11.16,37.2
A09304,0,50,11.12,37.2
A09305,0,50,84.09,46.550000000000004
A09306,0,50,33.77,37.2
A09307,0,50,26.75,37.05
A09308,0,50,10.85,40.089999999999996
A09309,0,50,35.2,37.05
A09310,0,50,31.130000000000003,37.2
A09311,0,50,16.16,38.74
A09312,0,50,10.59,38.74
A09317,0,50,34.48,38.74
A09320,0,50,31.130000000000003,38.89
A09321,0,50,31.230000000000004,38.89
A09322,0,50,11.21,37.05
A09323,0,50,34.79,38.89
A09324,0,50,26.91,38.74
A09326,0,50,10.64,37.2
A09327,0,50,31.230000000000004,37.2
A09328,0,50,16.470000000000002,38.74
A09330,0,50,16.23,38.89
A09331,0,50,27.0,38.89
A09332,0,50,83.66,48.25
A09334,0,50,34.07,37.2
A09335,0,50,27.09,37.2
A09336,0,50,37.28,37.05
A09337,0,50,10.81,38.74
A09338,0,50,16.470000000000002,37.05
A09339,0,50,84.03,49.6
A09340,0,50,16.470000000000002,38.89
A09341,0,50,16.470000000000002,37.2
A09342,0,50,91.59,44.66
A09343,0,50,33.2,40.089999999999996
A09344,0,50,16.53,38.74
A09345,0,50,16.6,38.74
A09346,0,50,17.04,37.05
A09347,0,50,10.85,38.74
A09348,0,50,16.53,38.89
A09349,0,50,33.2,38.74
A09350,0,50,16.53,37.2
A09352,0,50,34.68,38.89
A09353,0,50,10.94,38.74
A09354,0,50,34.68,37.2
A09355,0,50,23.61,38.74
A09356,0,50,16.72,38.74
A09358,0,50,35.3,38.74
A09359,0,50,23.61,38.74
A09360,0,50,38.02,38.89
A09361,0,50,35.09,38.89
A09362,0,50,16.91,38.89
A09363,0,50,16.91,38.74
A09364,0,50,84.15,48.089999999999996
A09365,0,50,16.66,40.089999999999996
A09366,0,50,17.95,38.89
A09367,0,50,27.99,37.2
A09369,0,50,11.21,38.74
A09370,0,50,34.79,38.74
A09372,0,50,11.16,37.2
A09373,0,50,35.3,38.74
A09374,0,50,11.12,38.74
A09375,0,50,85.14,46.400000000000006
A09377,0,50,16.91,37.05
A09378,0,50,27.99,37.05
A09379,0,50,32.300000000000004,38.74
A09381,0,50,11.12,38.89
A09382,0,50,11.12,41.94
A09383,0,50,32.300000000000004,37.2
A09384,0,50,16.91,37.2
A09385,0,50,11.12,38.74
A09387,0,50,11.16,38.89
A09388,0,50,17.04,40.089999999999996
A09389,0,50,16.91,37.2
A09390,0,50,27.99,38.89
A09393,0,50,84.45,46.550000000000004
A09394,0,50,35.3,40.089999999999996
A09395,0,50,11.16,37.05
A09396,0,50,84.45,46.400000000000006
A09397,0,50,94.64,44.66
A09398,0,50,35.2,38.74
A09399,0,50,35.2,37.2
A09401,0,50,17.04,38.89
A09402,0,50,17.04,37.05
A09403,0,50,17.04,37.05
A09404,0,50,17.04,38.89
A09406,0,50,17.04,38.89
A09407,0,50,35.3,37.2
A09408,0,50,17.04,38.89
A09409,0,50,11.21,38.89
A09410,0,50,11.21,37.2
A09411,0,50,17.04,38.89
A09412,0,50,32.5,37.2
A09413,0,50,35.82,38.89
A09414,0,50,17.04,37.05
A09415,0,50,91.59,44.66
A09416,0,50,17.04,37.2
A09417,0,50,84.45,48.089999999999996
A09418,0,50,17.04,38.74
A09419,0,50,32.5,38.89
A09420,0,50,17.04,37.2
A09421,0,50,17.04,38.74
A09422,0,50,11.21,38.74
A09423,0,50,35.3,38.89
A09424,0,50,33.900000000000006,38.74
A09425,0,50,36.02,37.05
A09426,0,50,32.5,37.2
A09427,0,50,32.5,37.2
A09429,0,50,86.03,46.550000000000004
A09431,0,50,11.48,38.89
A09432,0,50,35.92,37.2
A09433,0,50,11.57,38.89
A09434,0,50,40.6,38.89
A09436,0,50,11.53,38.89
A09437,0,50,86.03,48.089999999999996
A09438,0,50,36.13,37.2
A09439,0,50,11.53,38.89
A09440,0,50,17.549999999999997,38.89
A09442,0,50,11.53,38.74
A09443,0,50,17.49,38.89
A09444,0,50,17.49,38.89
A09445,0,50,36.02,37.05
A09446,0,50,11.95,40.089999999999996
A09447,0,50,11.57,37.2
A09448,0,50,17.549999999999997,37.05
A09450,0,50,18.83,37.05
A09451,0,50,25.53,38.74
A09452,0,50,37.6,38.89
A09453,0,50,24.6,37.05
A09455,0,50,17.549999999999997,38.74
A09456,0,50,11.95,37.05
A09459,0,50,37.38,38.89
A09460,0,50,36.54,38.89
A09461,0,50,11.76,37.2
A09462,0,50,13.5,38.74
A09463,0,50,17.82,38.74
A09464,0,50,11.76,38.74
A09465,0,50,36.54,38.89
A09467,0,50,11.85,38.74
A09468,0,50,11.85,37.2
A09469,0,50,17.95,38.89
A09470,0,50,12.09,38.74
A09472,0,50,12.18,37.05
A09473,0,50,11.8,41.79
A09475,0,50,11.8,37.2
A09476,0,50,18.08,38.89
A09478,0,50,17.82,38.89
A09480,0,50,17.95,38.89
A09481,0,50,38.45,37.2
A09482,0,50,29.37,40.25
A09483,0,50,17.88,38.89
A09484,0,50,38.34,37.05
A09485,0,50,36.65,40.25
A09486,0,50,11.8,37.2
A09487,0,50,17.88,38.89
A09488,0,50,29.47,37.05
A09489,0,50,34.1,38.89
A09490,0,50,17.88,37.2
A09491,0,50,36.65,37.05
A09492,0,50,85.2,51.29
A09493,0,50,29.37,38.74
A09497,0,50,11.85,37.2
A09498,0,50,12.09,37.05
A09499,0,50,37.49,38.89
A09500,0,50,12.48,37.2
A09501,0,50,36.75,38.74
A09502,0,50,36.75,37.2
A09503,0,50,18.08,38.89
A09504,0,50,18.08,38.89
A09505,0,50,36.75,38.74
A09507,0,50,18.35,37.2
A09508,0,50,25.790000000000003,38.74
A09509,0,50,18.08,37.2
A09510,0,50,12.14,41.94
A09512,0,50,18.08,40.089999999999996
A09514,0,50,29.94,40.25
A09516,0,50,12.63,37.2
A09517,0,50,37.7,37.2
A09518,0,50,18.28,41.94
A09519,0,50,12.09,38.89
A09520,0,50,12.09,38.89
A09521,0,50,38.23,37.05
A09522,0,50,18.28,37.05
A09523,0,50,18.35,38.89
A09524,0,50,38.45,41.94
A09525,0,50,18.83,38.89
A09526,0,50,85.98,48.089999999999996
A09527,0,50,85.98,46.400000000000006
A09528,0,50,30.99,38.89
A09529,0,50,26.14,37.2
A09530,0,50,25.36,41.79
A09531,0,50,37.38,37.2
A09532,0,50,35.120000000000005,37.2
A09533,0,50,12.63,37.05
A09535,0,50,18.42,37.05
A09537,0,50,18.76,38.89
A09538,0,50,12.18,41.94
A09539,0,50,12.23,37.05
A09540,0,50,18.42,38.74
A09542,0,50,12.48,40.089999999999996
A09543,0,50,12.48,40.089999999999996
A09544,0,50,38.13,37.2
A09545,0,50,85.98,48.25
A09546,0,50,18.49,38.74
A09547,0,50,18.55,38.89
A09548,0,50,12.23,38.74
A09549,0,50,37.6,38.89
A09550,0,50,25.96,37.05
A09551,0,50,37.6,37.05
A09553,0,50,12.63,38.74
A09554,0,50,85.71,46.400000000000006
A09555,0,50,18.49,37.05
A09556,0,50,85.92,46.550000000000004
A09557,0,50,18.55,37.2
A09559,0,50,41.8,37.05
A09563,0,50,18.55,37.2
A09564,0,50,18.76,40.089999999999996
A09565,0,50,18.76,38.89
A09567,0,50,38.34,38.89
A09569,0,50,38.13,38.89
A09570,0,50,18.76,37.2
A09571,0,50,18.76,38.89
A09572,0,50,18.76,38.89
A09573,0,50,30.7,37.2
A09574,0,50,18.76,38.89
A09575,0,50,18.76,38.89
A09576,0,50,12.43,41.79
A09577,0,50,18.76,37.05
A09578,0,50,30.7,41.79
A09579,0,50,18.83,37.05
A09580,0,50,38.02,37.05
A09582,0,50,18.83,37.05
A09583,0,50,13.919999999999998,38.74
A09584,0,50,12.48,37.05
A09585,0,50,35.33,40.25
A09586,0,50,12.48,37.2
A09587,0,50,38.13,37.2
A09588,0,50,18.83,38.74
A09589,0,50,8.0,38.940000000000005
A09591,0,50,18.9,41.79
A09592,0,50,86.14,48.089999999999996
A09594,0,50,12.58,38.89
A09595,0,50,30.99,37.2
A09596,0,50,38.34,37.2
A09598,0,50,18.97,38.89
A09599,0,50,18.97,38.89
A09600,0,50,12.63,37.2
A09601,0,50,19.040000000000003,38.89
A09603,0,50,12.63,37.2
A09605,0,50,38.45,38.74
A09608,0,50,26.14,37.05
A09609,0,50,26.14,37.05
A09610,0,50,92.58,44.66
A09611,0,50,20.32,38.74
A09613,0,50,12.58,41.94
A09615,0,50,18.97,38.89
A09616,0,50,86.14,48.25
A09617,0,50,19.040000000000003,37.05
A09618,0,50,19.040000000000003,38.89
A09619,0,50,12.63,38.74
A09620,0,50,38.45,41.94
A09621,0,50,19.040000000000003,37.05
A09622,0,50,26.14,38.74
A09625,0,50,38.45,37.2
A09626,0,50,19.040000000000003,37.05
A09627,0,50,19.040000000000003,38.74
A09628,0,50,12.63,38.89
A09629,0,50,38.45,37.2
A09631,0,50,12.63,38.74
A09632,0,50,30.99,37.2
A09633,0,50,12.63,37.2
A09634,0,50,19.040000000000003,38.74
A09635,0,50,19.040000000000003,37.2
A09636,0,50,19.040000000000003,38.89
A09637,0,50,12.63,41.94
A09638,0,50,38.45,37.2
A09640,0,50,19.040000000000003,38.89
A09641,0,50,12.63,37.2
A09642,0,50,30.99,38.89
A09643,0,50,19.040000000000003,37.2
A09644,0,50,19.040000000000003,37.2
A09645,0,50,19.040000000000003,38.74
A09646,0,50,12.63,41.94
A09647,0,50,38.45,37.2
A09648,0,50,19.040000000000003,40.25
A09649,0,50,27.91,38.89
A09650,0,50,12.63,40.25
A09652,0,50,30.99,37.05
A09653,0,50,13.5,38.74
A09655,0,50,40.6,38.89
A09656,0,50,13.5,38.89
A09657,0,50,35.54,37.2
A09658,0,50,86.14,46.550000000000004
A09659,0,50,12.63,37.2
A09660,0,50,39.2,38.89
A09661,0,50,20.47,40.089999999999996
A09662,0,50,31.67,37.05
A09663,0,50,39.2,40.25
A09664,0,50,39.95,38.89
A09665,0,50,39.95,37.2
A09666,0,50,19.53,38.74
A09667,0,50,20.03,37.2
A09668,0,50,44.46,38.74
A09670,0,50,19.53,41.94
A09671,0,50,20.25,38.74
A09672,0,50,19.81,37.05
A09674,0,50,19.81,38.74
A09675,0,50,13.5,37.05
A09676,0,50,87.13,48.089999999999996
A09677,0,50,32.06,38.89
A09678,0,50,19.81,38.74
A09679,0,50,19.81,37.2
A09680,0,50,19.81,37.05
A09681,0,50,19.81,37.05
A09682,0,50,20.83,38.89
