id,log_annual_fees,log_annual_income,occupation_cd,age_at_issue,additional_members,status,start_year,duration,term_years_12,term_years_17,term_years_22,term_years_27,term_years_32,term_years_<50,term_years_>50,marital_status_M,marital_status_S,marital_status_UNKNOWN,gender_F,gender_M,package_TYPE-A,package_TYPE-B,payment_mode_ANNUAL,payment_mode_MONTHLY,payment_mode_QUARTERLY,payment_mode_SEMI-ANNUAL
A05505,11.512925464970229,11.98290409390346,1,27,0,CANCELLED,2011,1.1616438356164382,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
A05506,11.512945464770231,12.76569986197172,1,53,3,INFORCE,2011,2.728767123287671,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A05507,11.512935364921224,12.206032644730152,0,57,1,INFORCE,2011,2.698630136986301,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A05508,11.552173100838012,12.452917098339627,1,61,1,CANCELLED,2011,0.3315068493150685,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
A05510,12.205764448042206,12.429200196716382,1,47,2,INFORCE,2011,2.728767123287671,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A05514,12.228380954511804,13.815506557956274,1,49,2,CANCELLED,2011,1.1643835616438356,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05517,11.518046330926502,12.691568153543829,1,50,2,CANCELLED,2011,0.5780821917808219,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
A05519,12.61667062455538,13.592372006637564,1,54,1,CANCELLED,2011,1.082191780821918,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
A05520,13.122383377204333,13.815506557956274,1,51,0,CANCELLED,2011,1.167123287671233,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A05521,11.517969522297154,13.017002861746503,1,35,2,CANCELLED,2011,0.5863013698630137,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
A05522,11.69527502137219,13.304684934198283,1,57,1,INFORCE,2011,2.7095890410958905,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
A05523,13.217693557008657,12.183827036582851,1,49,1,CANCELLED,2011,1.158904109589041,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A05524,13.997852114558231,12.183827036582851,1,49,3,CANCELLED,2011,1.158904109589041,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A05527,12.206080645498174,13.815506557956274,1,27,0,CANCELLED,2011,0.410958904109589,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
A05528,11.57993044190342,12.100712129872347,1,38,2,INFORCE,2011,2.7150684931506848,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
A05529,11.512945464770231,12.691568153543829,1,51,3,CANCELLED,2011,1.167123287671233,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A05530,11.512945464770231,13.304684934198283,1,62,3,INFORCE,2011,2.6904109589041094,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A05533,12.206072645530174,12.611537753638338,1,24,0,CANCELLED,2011,1.167123287671233,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A05534,11.517058014213854,12.76569986197172,1,46,2,CANCELLED,2011,1.084931506849315,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05535,12.562767589268908,11.774704943098898,1,49,1,INFORCE,2011,2.673972602739726,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A05536,11.515392419534017,12.611537753638338,1,25,0,INFORCE,2011,2.7095890410958905,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
A05538,11.512945464770231,12.206092645330177,1,55,1,INFORCE,2011,2.7095890410958905,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A05539,11.918390573078392,13.592357006600064,1,27,2,INFORCE,2011,2.7095890410958905,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05540,12.196022309676671,13.081541382884074,1,34,1,CANCELLED,2011,0.6684931506849315,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
A05541,11.512933464938229,12.608172096162036,1,45,3,INFORCE,2011,2.7013698630136984,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A05545,11.51806045829628,14.403297222866392,1,30,1,INFORCE,2011,2.682191780821918,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05546,11.512945464770231,13.122371377372328,1,52,0,INFORCE,2011,2.7095890410958905,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A05547,11.512933464938229,12.611537753638338,1,36,1,CANCELLED,2011,1.2465753424657535,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A05549,11.512925464970229,16.398400176109202,1,36,1,INFORCE,2011,2.7013698630136984,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05550,12.014724713304748,13.592372006637564,1,41,1,CANCELLED,2011,2.5835616438356164,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
A05551,12.3694429225288,13.487006490992238,1,39,3,CANCELLED,2011,1.167123287671233,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05553,11.518054091055737,12.959825624199976,1,26,0,INFORCE,2011,2.7013698630136984,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
A05555,11.518056677752096,14.914122846632385,1,27,0,INFORCE,2011,2.7013698630136984,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
A05556,11.512945464770231,14.038657309273365,1,60,2,INFORCE,2011,2.6931506849315068,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05557,11.51806045829628,13.304684934198283,1,28,2,INFORCE,2011,2.7013698630136984,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05558,11.51806045829628,13.592372006637564,1,27,0,INFORCE,2011,2.7013698630136984,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
A05560,11.51294066485471,13.384733795699038,1,36,1,INFORCE,2011,2.7013698630136984,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
A05561,12.0647999375231,12.847937057962955,1,23,0,CANCELLED,2011,1.084931506849315,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
A05563,11.512945464770231,13.122371377372328,1,49,2,CANCELLED,2011,2.1452054794520548,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A05564,11.528486560656068,12.429200196716382,1,36,1,INFORCE,2011,2.632876712328767,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
A05567,12.206092645330177,14.403297222866392,1,55,3,CANCELLED,2011,2.164383561643836,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05570,11.75540227854412,11.98290409390346,1,25,0,CANCELLED,2011,1.084931506849315,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
A05571,12.85006240699085,13.997832114758229,1,26,0,INFORCE,2011,2.698630136986301,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
A05572,12.206072645530174,13.815506557956274,1,38,2,CANCELLED,2011,1.167123287671233,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A05573,11.512925464970229,14.22097566607244,1,43,3,CANCELLED,2011,1.167123287671233,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05574,12.206072645530174,12.76569986197172,1,38,2,CANCELLED,2011,1.167123287671233,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05575,11.78294878538211,12.611537753638338,1,46,2,INFORCE,2011,2.695890410958904,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05576,13.13820038731768,16.703034264008302,1,34,1,CANCELLED,2011,1.5808219178082192,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
A05578,11.695255021732184,14.50865973852222,1,38,3,CANCELLED,2011,1.3342465753424655,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A05579,11.695255021732184,13.710150042306449,1,41,2,CANCELLED,2011,1.3342465753424655,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A05581,11.617305480094474,12.89920982604012,1,48,3,INFORCE,2011,2.695890410958904,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05582,11.518053991567278,13.304684934198283,1,48,2,CANCELLED,2011,1.084931506849315,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A05586,12.89921982609012,12.89920982604012,1,29,0,CANCELLED,2011,1.167123287671233,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
A05587,11.918390573078392,14.22097566607244,1,39,2,CANCELLED,2011,2.1671232876712327,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05588,11.998896496527856,13.384733795699038,1,41,1,INFORCE,2011,2.643835616438356,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05589,11.7412011841525,11.512885464170209,1,43,3,INFORCE,2011,2.6904109589041094,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
A05590,11.780438605044314,13.384733795699038,1,36,1,CANCELLED,2011,0.3342465753424657,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
A05592,11.918390573078392,13.304684934198283,1,41,3,CANCELLED,2011,1.167123287671233,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A05593,12.444597298882686,13.997832114758229,1,26,0,INFORCE,2011,2.673972602739726,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
A05594,13.93660212328422,14.50865973852222,1,33,1,INFORCE,2011,2.6767123287671235,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
A05596,13.982324372226358,15.424949270398054,1,53,2,CANCELLED,2011,2.5835616438356164,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
A05597,13.968259438587108,14.73179968983715,1,38,1,CANCELLED,2011,2.580821917808219,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
A05598,11.819599100600476,14.914122846632385,1,47,1,CANCELLED,2011,1.095890410958904,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05599,12.444597298882686,14.266583629550544,1,29,0,INFORCE,2011,2.673972602739726,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
A05601,11.518054290032614,14.22097566607244,1,41,1,CANCELLED,2011,1.0794520547945206,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A05603,11.695255021732184,13.180639832669636,1,36,1,INFORCE,2011,2.673972602739726,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
A05604,11.512933464938229,12.206092645330177,1,40,3,INFORCE,2011,2.682191780821918,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A05605,13.122383377204333,13.122371377372328,1,60,1,CANCELLED,2011,1.158904109589041,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05606,12.206072645530174,12.611537753638338,1,46,1,CANCELLED,2011,1.167123287671233,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A05607,11.58506378434513,12.100712129872347,1,38,3,CANCELLED,2011,0.0383561643835616,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
A05608,12.611537753638338,12.611537753638338,1,26,0,CANCELLED,2011,1.1616438356164382,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
A05609,11.752965463944168,12.292268690226743,1,39,1,CANCELLED,2011,1.158904109589041,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05610,11.918390506411724,13.122371377372328,1,54,2,CANCELLED,2011,1.167123287671233,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A05612,11.517999768886456,12.54253059633506,1,26,0,INFORCE,2011,2.682191780821918,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
A05614,11.51807458546648,13.384733795699038,1,36,1,CANCELLED,2011,0.3315068493150685,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
A05615,13.12749715697828,13.592372006637564,1,29,3,CANCELLED,2011,1.0767123287671232,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
A05617,12.206072595530172,14.50865973852222,1,61,1,CANCELLED,2011,2.158904109589041,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05618,11.795681022048838,13.122347377276329,1,66,1,CANCELLED,2011,0.8328767123287671,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
A05619,11.512925464970229,13.304684934198283,1,29,1,INFORCE,2011,2.6794520547945204,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05621,13.309818750251145,15.65606019136176,1,47,3,INFORCE,2011,2.6767123287671235,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A05622,11.518059264441767,13.815506557956274,1,34,1,CANCELLED,2011,1.0767123287671232,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05623,11.918390573078392,14.914122846632385,1,39,3,INFORCE,2011,2.673972602739726,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05625,12.206072645530174,12.388394202324127,1,39,3,CANCELLED,2011,1.167123287671233,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05627,13.304692934166283,13.815506557956274,1,45,3,CANCELLED,2011,0.3232876712328767,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A05628,11.517680342601205,12.89920982604012,1,51,1,INFORCE,2011,2.6767123287671235,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05629,11.51806045829628,14.22097566607244,1,34,0,CANCELLED,2011,2.0767123287671234,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
A05630,11.518048519686998,13.122371377372328,1,54,3,INFORCE,2011,2.673972602739726,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05632,11.9236405013902,14.73179968983715,1,61,1,INFORCE,2011,2.673972602739726,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
A05634,11.51806045829628,14.22097566607244,1,34,0,CANCELLED,2011,1.0767123287671232,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
A05636,11.51807458546648,13.384733795699038,1,36,1,CANCELLED,2011,0.3287671232876712,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
A05637,11.513045657746789,12.206032644730152,1,42,0,CANCELLED,2011,1.0767123287671232,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
A05638,12.32385599229762,13.866982836333236,1,57,1,CANCELLED,2011,1.158904109589041,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05640,11.518049514576548,12.89920982604012,1,26,0,CANCELLED,2011,0.5780821917808219,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
A05643,11.695254021739682,12.54253059633506,1,56,0,CANCELLED,2011,0.3232876712328767,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
A05646,11.512925464970229,14.430691872720834,1,41,1,INFORCE,2011,2.673972602739726,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05647,13.12237113737422,14.873300852112129,1,51,1,CANCELLED,2011,1.158904109589041,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A05649,11.512925464970229,12.765665576061512,1,33,3,CANCELLED,2011,1.158904109589041,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05650,11.51806045829628,14.22097566607244,1,34,0,CANCELLED,2011,1.0767123287671232,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
A05651,11.918390506411724,13.652986922573074,1,58,2,CANCELLED,2011,2.158904109589041,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05652,11.517059508026705,14.22097566607244,1,23,0,INFORCE,2011,2.673972602739726,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
A05653,11.918398573046392,12.89920982604012,1,37,1,CANCELLED,2011,0.4082191780821917,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A05654,11.92434070256256,12.375815420117268,1,40,2,INFORCE,2011,2.673972602739726,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05659,11.51806045829628,14.22097566607244,1,34,0,CANCELLED,2011,1.0767123287671232,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
A05660,11.512933464938229,13.4588298997235,1,45,1,CANCELLED,2011,0.6602739726027397,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A05662,11.512925464970229,13.304684934198283,1,37,0,CANCELLED,2011,2.1232876712328768,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
A05664,11.524899291728437,13.815506557956274,1,46,2,INFORCE,2011,2.673972602739726,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
A05665,11.512925464970229,12.89920982604012,1,38,3,INFORCE,2011,2.673972602739726,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A05668,11.51643609548943,12.388394202324127,1,36,0,CANCELLED,2011,0.2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
A05669,11.512925464970229,12.948009990259552,1,47,1,INFORCE,2011,2.673972602739726,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05673,12.211206494745678,13.815506557956274,1,55,2,INFORCE,2011,2.673972602739726,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A05674,11.512925464970229,12.611537753638338,1,34,0,CANCELLED,2011,1.158904109589041,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
A05676,11.518059264441767,13.815506557956274,1,25,0,CANCELLED,2011,1.0767123287671232,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
A05677,11.695255021732184,12.52449728531647,1,22,0,CANCELLED,2011,0.6602739726027397,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
A05678,11.918390573078392,12.76569986197172,1,24,3,CANCELLED,2011,0.6602739726027397,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A05681,12.206072595530172,13.122371377372328,1,54,2,INFORCE,2011,2.673972602739726,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05686,11.51806045829628,14.077871745503954,1,36,1,CANCELLED,2011,1.0767123287671232,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05687,11.51806045829628,14.077871745503954,1,36,1,CANCELLED,2011,1.0767123287671232,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05688,11.51806045829628,14.077871745503954,1,36,3,CANCELLED,2011,1.0767123287671232,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05689,11.518062647025856,12.89920982604012,1,48,1,INFORCE,2011,2.673972602739726,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05690,11.512925464970229,13.4588298997235,1,46,3,CANCELLED,2011,2.158904109589041,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05692,12.206072595530172,13.304684934198283,1,51,1,INFORCE,2011,2.673972602739726,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05693,11.512925464970229,12.76569986197172,1,43,1,CANCELLED,2011,1.158904109589041,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05694,11.51297546372027,13.4588298997235,1,61,1,CANCELLED,2011,1.158904109589041,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A05695,12.100740129480355,14.22097566607244,1,50,1,INFORCE,2011,2.673972602739726,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A05696,11.51806045829628,12.948009990259552,1,37,3,CANCELLED,2011,1.0767123287671232,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05699,11.557281049003011,13.4588298997235,1,37,3,CANCELLED,2011,2.580821917808219,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
A05700,11.557280666357444,14.22097566607244,1,47,1,CANCELLED,2011,2.580821917808219,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
A05701,12.206072645530174,15.201803919083664,1,35,0,INFORCE,2011,2.673972602739726,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A05702,11.526828074281187,13.081541382884074,0,48,3,INFORCE,2011,2.673972602739726,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05704,11.518084931999736,13.253391639810731,1,27,0,INFORCE,2011,2.673972602739726,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
A05705,12.009205147623923,14.301020835281406,1,52,1,INFORCE,2011,2.632876712328767,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05706,11.931635799828411,13.815506557956274,1,37,2,INFORCE,2011,2.673972602739726,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05709,11.518060159832787,13.592357006600064,1,48,2,CANCELLED,2011,1.0767123287671232,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05710,11.77500099545038,13.122371377372328,1,46,3,INFORCE,2011,2.673972602739726,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05711,11.92352430622464,13.380107755844143,1,50,3,CANCELLED,2011,1.0767123287671232,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05712,12.34917266250384,13.527828485512494,1,60,3,CANCELLED,2011,1.167123287671233,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05714,11.518060159832787,13.710150042306449,1,41,3,INFORCE,2011,2.643835616438356,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05715,12.206072595530172,13.653325690308687,1,56,3,INFORCE,2011,2.6191780821917807,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05718,11.512925464970229,13.384715334103772,1,35,1,CANCELLED,2011,1.167123287671233,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05719,11.512926464969729,13.304684934198283,1,46,1,INFORCE,2011,2.621917808219178,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05720,11.6746748584511,13.764208842488635,1,50,3,CANCELLED,2011,0.6273972602739726,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A05721,11.512926464969729,12.072518395501566,1,40,1,INFORCE,2011,2.6191780821917807,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05722,11.518065631649376,13.304684934198283,1,47,3,CANCELLED,2011,0.5835616438356165,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
A05723,12.206072645530174,15.201803919083664,1,35,0,CANCELLED,2011,1.167123287671233,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A05724,12.012563014995264,14.22097566607244,1,54,1,CANCELLED,2011,0.6657534246575343,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A05727,11.710628123802485,12.560244459250788,1,45,2,CANCELLED,2011,2.419178082191781,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
A05729,11.51806433831361,14.151977080283446,1,52,2,CANCELLED,2011,1.082191780821918,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A05730,11.51806433831361,14.151977080283446,1,52,3,CANCELLED,2011,1.084931506849315,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A05732,11.518045336033785,13.122347377276329,1,52,2,CANCELLED,2011,2.084931506849315,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05734,12.89921980109012,13.188555530538556,1,53,2,CANCELLED,2011,1.167123287671233,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05735,13.122363377404328,11.83934736573794,1,22,0,CANCELLED,2011,1.167123287671233,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
A05736,11.695255021732184,13.017002861746503,1,35,2,CANCELLED,2011,0.3287671232876712,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A05737,11.518060159832787,13.304684934198283,1,46,1,CANCELLED,2011,2.084931506849315,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05738,12.10581309778619,13.122347377276329,1,44,3,CANCELLED,2011,0.2082191780821917,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
A05739,12.196030188433513,12.611537753638338,1,22,0,CANCELLED,2011,0.5808219178082191,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
A05741,11.518257126369704,12.611537753638338,1,62,3,CANCELLED,2011,1.082191780821918,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
A05743,11.51643609548943,13.122347377276329,1,28,0,CANCELLED,2011,0.2054794520547945,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
A05746,12.225882919855938,12.89920982604012,1,30,1,CANCELLED,2011,0.5671232876712329,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A05748,11.512925464970229,13.815506557956274,1,43,2,CANCELLED,2011,2.1671232876712327,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05750,11.528308142585823,13.942816110202072,1,61,1,CANCELLED,2011,0.5863013698630137,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
A05751,11.512925464970229,15.989351865147071,1,47,3,CANCELLED,2011,2.1671232876712327,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05752,11.512933864934949,14.151977080283446,1,52,3,CANCELLED,2011,0.5808219178082191,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
A05753,11.512926564969623,13.527828485512494,1,28,0,CANCELLED,2011,2.084931506849315,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
A05754,11.512933464938229,13.4588298997235,1,42,0,CANCELLED,2011,0.5863013698630137,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
A05755,11.514562524257164,13.815506557956274,1,51,1,INFORCE,2011,2.506849315068493,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
A05756,11.99556529508684,13.122347377276329,1,21,0,CANCELLED,2011,1.167123287671233,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
A05757,11.995922253837891,13.623138665316818,1,25,3,CANCELLED,2011,1.158904109589041,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A05758,12.439467828836458,14.151977080283446,1,47,1,CANCELLED,2011,1.084931506849315,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05759,11.750308984956726,13.710150042306449,1,47,3,INFORCE,2011,2.5397260273972604,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A05760,12.439469174964554,14.151977080283446,1,47,0,CANCELLED,2011,1.084931506849315,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
A05761,12.20618528918564,14.457362338871295,1,59,1,CANCELLED,2011,1.0794520547945206,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
A05762,11.512939064877749,13.4588298997235,1,34,0,CANCELLED,2011,1.084931506849315,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
